,id,country,affiliation,draft,title,submission_date,wg,docid
27,120813,,"LabN Consulting, L.L.C.",draft-ietf-detnet-flow-information-model-14,Flow and Service Information Model for Deterministic Networking (DetNet),2021-03-01,detnet,RFC9016
28,110053,Hungary,Ericsson,draft-ietf-detnet-ip-over-tsn-07,Deterministic Networking (DetNet) Data Plane: IP over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9023
29,118295,Hungary,Ericsson,draft-ietf-detnet-ip-over-tsn-07,Deterministic Networking (DetNet) Data Plane: IP over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9023
30,3844,,Malis Consulting,draft-ietf-detnet-ip-over-tsn-07,Deterministic Networking (DetNet) Data Plane: IP over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9023
31,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-ip-over-tsn-07,Deterministic Networking (DetNet) Data Plane: IP over IEEE 802.1 Time-Sensitive Networking (TSN),2021-06-01,detnet,RFC9023
32,110053,Hungary,Ericsson,draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
33,118295,Hungary,Ericsson,draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
34,3844,,Malis Consulting,draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
35,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
36,120813,,"LabN Consulting, L.L.C.",draft-ietf-detnet-tsn-vpn-over-mpls-07,Deterministic Networking (DetNet) Data Plane: IEEE 802.1 Time-Sensitive Networking over MPLS,2021-06-01,detnet,RFC9024
37,110053,Hungary,Ericsson,draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
38,118295,Hungary,Ericsson,draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
39,10064,,"LabN Consulting, L.L.C.",draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
40,3844,,Malis Consulting,draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
41,2329,,Huawei Device Co. Ltd,draft-ietf-detnet-mpls-over-udp-ip-08,Deterministic Networking (DetNet) Data Plane: MPLS over UDP/IP,2021-04-01,detnet,RFC9025
